incident_id,incident_date,incident_time,hour,day_of_week,month,year,province,precinct,latitude,longitude,crime_category,crime_subcategory,attack_pattern,weapon_used,suspect_count,victim_age,victim_gender,property_lost,property_recovered,arrest_made,clearance_rate_days,gang_related,repeat_location
SAPS-2022-035263,2022-02-15,23:05:00,23,Tuesday,2,2022,Gauteng,Jeppe,-26.219234971770963,28.11552757373089,Contact Crime,Robbery with firearm,Standard Robbery with firearm,Firearm,1,42,F,0.0,0.0,0,,0,0
SAPS-2024-035264,2024-08-19,10:31:00,10,Monday,8,2024,Limpopo,Lebowakgomo,-23.034171581484042,29.894576556846282,Sexual Offenses,Rape,Standard Rape,Knife,6,59,F,0.0,0.0,0,,1,0
SAPS-2024-035265,2024-11-05,20:27:00,20,Tuesday,11,2024,KwaZulu-Natal,Phoenix,-29.77544677834162,31.081463262495603,Robbery,House robbery,Home invasion - night,No weapon,3,31,F,0.0,0.0,0,,0,0
SAPS-2024-035266,2024-05-05,18:00:00,18,Sunday,5,2024,Free State,Welkom,-28.606315471742246,25.053112417979328,Contact Crime,Common assault,Standard Common assault,Knife,1,66,F,42389.86,417.24,0,,0,0
SAPS-2024-035267,2024-07-22,22:19:00,22,Monday,7,2024,Western Cape,Bellville,-33.8774877010324,18.565115230289244,Robbery,Street robbery,Standard Street robbery,No weapon,3,50,F,11813.34,2875.34,1,87.0,0,0
SAPS-2023-035268,2023-06-28,10:29:00,10,Wednesday,6,2023,Gauteng,Sandton,-26.02361893552833,28.375765610508463,Contact Crime,Common assault,Standard Common assault,Knife,2,64,M,0.0,0.0,1,10.1,1,1
SAPS-2024-035269,2024-02-02,17:37:00,17,Friday,2,2024,KwaZulu-Natal,Durban Central,-29.745687583630367,30.803494663705777,Property Crime,Housebreaking,Standard Housebreaking,Blunt object,5,37,M,33710.39,1388.67,0,,1,0
SAPS-2022-035270,2022-12-25,21:16:00,21,Sunday,12,2022,Gauteng,Pretoria Central,-25.78646754623695,28.46240352039645,Violent Crime,Kidnapping,Kidnapping - ATM forced,Knife,1,69,F,81434.34,19235.72,1,60.6,0,0
SAPS-2023-035271,2023-10-16,05:40:00,5,Monday,10,2023,KwaZulu-Natal,Inanda,-29.631560556091145,31.408847884069175,Property Crime,Housebreaking,Standard Housebreaking,Knife,3,20,F,10146.32,1332.3,0,,0,0
SAPS-2023-035272,2023-07-09,18:59:00,18,Sunday,7,2023,Gauteng,Jeppe,-26.387285721713326,27.620986332077088,Robbery,Street robbery,Standard Street robbery,No weapon,2,69,F,67409.74,10755.53,0,,0,0
SAPS-2023-035273,2023-08-19,17:39:00,17,Saturday,8,2023,Gauteng,Soweto,-26.34539429372559,28.20285443682196,Contact Crime,Common assault,Standard Common assault,Other,2,41,M,0.0,0.0,0,,0,0
SAPS-2023-035274,2023-07-28,20:45:00,20,Friday,7,2023,Western Cape,Bellville,-34.00514646852124,18.486626677449564,Contact Crime,Robbery with firearm,Standard Robbery with firearm,Firearm,6,27,M,75595.41,3959.98,0,,1,0
SAPS-2024-035275,2024-10-30,14:52:00,14,Wednesday,10,2024,Western Cape,Cape Town Central,-34.069039942391214,18.6416634840662,Property Crime,Theft of motor vehicle,Standard Theft of motor vehicle,Knife,7,34,M,28531.6,6181.21,0,,1,1
SAPS-2022-035276,2022-12-26,17:39:00,17,Monday,12,2022,Mpumalanga,Nelspruit,-25.15465201743226,29.320428270391048,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,Blunt object,2,62,M,82106.98,16020.17,0,,0,1
SAPS-2023-035277,2023-08-04,17:36:00,17,Friday,8,2023,Western Cape,Cape Town Central,-34.103632936769074,18.4036404598752,Property Crime,Housebreaking,Standard Housebreaking,Firearm,3,43,F,17333.31,1833.25,1,43.5,0,0
SAPS-2022-035278,2022-03-17,05:41:00,5,Thursday,3,2022,Gauteng,Roodepoort,-26.219833405094708,28.031536591934046,Robbery,Business robbery,Standard Business robbery,Blunt object,2,55,M,66397.99,14205.3,1,89.2,0,0
SAPS-2022-035279,2022-02-22,15:09:00,15,Tuesday,2,2022,Western Cape,Nyanga,-33.823710394313565,18.675964216673464,Contact Crime,Common assault,Standard Common assault,Knife,3,31,F,4771.75,220.11,1,6.0,0,0
SAPS-2022-035280,2022-02-07,10:08:00,10,Monday,2,2022,Gauteng,Sandton,-26.29155031225078,27.675581854142013,Robbery,Street robbery,Standard Street robbery,Blunt object,2,39,M,58486.38,7234.98,0,,0,1
SAPS-2022-035281,2022-08-21,22:02:00,22,Sunday,8,2022,Eastern Cape,Port Elizabeth,-33.13630572454993,25.795447925610684,Sexual Offenses,Rape,Standard Rape,No weapon,3,58,F,26475.34,4208.3,0,,0,0
SAPS-2024-035282,2024-09-01,23:32:00,23,Sunday,9,2024,KwaZulu-Natal,Phoenix,-29.954101467148767,30.742581555088712,Sexual Offenses,Rape,Standard Rape,Other,3,38,F,0.0,0.0,0,,0,0
SAPS-2023-035283,2023-01-12,14:43:00,14,Thursday,1,2023,Western Cape,Nyanga,-34.003028111553355,18.55270499946931,Property Crime,Housebreaking,Standard Housebreaking,No weapon,1,47,M,7655.91,980.31,0,,0,0
SAPS-2024-035284,2024-08-04,07:36:00,7,Sunday,8,2024,Western Cape,Bellville,-33.838360600244094,18.33368690385318,Robbery,House robbery,Home invasion - day,Blunt object,2,27,M,15278.64,562.5,0,,0,1
SAPS-2023-035285,2023-07-27,11:58:00,11,Thursday,7,2023,Western Cape,Mitchells Plain,-33.79066809848293,18.22020245693404,Sexual Offenses,Sexual assault,Standard Sexual assault,Knife,2,64,F,0.0,0.0,0,,0,0
SAPS-2022-035286,2022-12-02,10:55:00,10,Friday,12,2022,Free State,Bloemfontein,-28.333931004894144,26.582691364790662,Robbery,Business robbery,Standard Business robbery,Knife,2,68,M,0.0,0.0,1,30.9,0,0
SAPS-2022-035287,2022-10-14,13:39:00,13,Friday,10,2022,KwaZulu-Natal,Phoenix,-29.85436798620073,31.183691946941682,Violent Crime,Assault GBH,Standard Assault GBH,No weapon,3,62,M,41585.67,10525.29,1,52.9,1,0
SAPS-2023-035288,2023-10-10,22:31:00,22,Tuesday,10,2023,KwaZulu-Natal,Durban Central,-29.566473262347657,30.589366320491997,Violent Crime,Murder,Domestic violence,Blunt object,3,55,F,0.0,0.0,0,,0,0
SAPS-2022-035289,2022-05-29,14:21:00,14,Sunday,5,2022,KwaZulu-Natal,Phoenix,-29.74371978896896,30.518770503129605,Violent Crime,Assault GBH,Standard Assault GBH,Firearm,1,51,M,93777.72,1064.93,1,39.9,0,0
SAPS-2023-035290,2023-01-13,18:44:00,18,Friday,1,2023,Western Cape,Nyanga,-34.06021285690252,18.282164166881806,Violent Crime,Attempted murder,Standard Attempted murder,No weapon,4,60,M,14574.03,3394.2,1,11.5,1,0
SAPS-2024-035291,2024-08-19,23:41:00,23,Monday,8,2024,Gauteng,Roodepoort,-25.875724995172686,27.748683667063794,Contact Crime,Common assault,Standard Common assault,Knife,3,28,M,89497.57,13015.16,0,,0,0
SAPS-2024-035292,2024-08-17,22:21:00,22,Saturday,8,2024,KwaZulu-Natal,Pietermaritzburg,-29.858800915123677,30.70563029201712,Contact Crime,Robbery with firearm,Standard Robbery with firearm,Firearm,7,33,M,23973.0,1807.85,0,,1,1
SAPS-2022-035293,2022-07-11,23:22:00,23,Monday,7,2022,Eastern Cape,Port Elizabeth,-33.25619749504642,25.950220430761323,Violent Crime,Assault GBH,Standard Assault GBH,Firearm,2,29,F,1581.8,406.89,0,,0,0
SAPS-2022-035294,2022-04-04,17:36:00,17,Monday,4,2022,KwaZulu-Natal,Inanda,-29.651064339544074,31.455810399825843,Robbery,Street robbery,Standard Street robbery,Firearm,5,56,M,99181.5,19370.84,0,,1,0
SAPS-2024-035295,2024-01-10,18:52:00,18,Wednesday,1,2024,Gauteng,Roodepoort,-26.00976857509318,28.100387795712606,Robbery,House robbery,Home invasion - day,Knife,2,64,F,0.0,0.0,0,,0,0
SAPS-2022-035296,2022-09-10,18:51:00,18,Saturday,9,2022,Free State,Bethlehem,-27.772840784918312,26.190265369617403,Sexual Offenses,Rape,Standard Rape,Firearm,2,24,F,17500.14,3799.17,0,,0,0
SAPS-2022-035297,2022-09-14,23:46:00,23,Wednesday,9,2022,Gauteng,Pretoria Central,-26.19797563226818,28.450974821492956,Property Crime,Housebreaking,Standard Housebreaking,Blunt object,1,64,F,0.0,0.0,0,,0,0
SAPS-2024-035298,2024-04-10,15:08:00,15,Wednesday,4,2024,Gauteng,Jeppe,-25.593843447602158,27.720359762827375,Violent Crime,Assault GBH,Standard Assault GBH,Firearm,2,58,F,19058.84,1482.18,0,,0,0
SAPS-2024-035299,2024-09-13,20:19:00,20,Friday,9,2024,Gauteng,Soweto,-25.796923552757107,28.147139536527074,Robbery,Carjacking,Hijacking - traffic light,No weapon,3,37,F,0.0,0.0,1,76.5,0,0
SAPS-2024-035300,2024-02-24,20:24:00,20,Saturday,2,2024,Eastern Cape,Motherwell,-32.85036715034863,27.16120603788676,Contact Crime,Robbery with firearm,Standard Robbery with firearm,No weapon,4,70,M,26353.47,7777.77,1,83.2,1,0
SAPS-2022-035301,2022-01-15,20:48:00,20,Saturday,1,2022,Gauteng,Hillbrow,-25.825894378829584,28.018003843027028,Property Crime,Housebreaking,Standard Housebreaking,No weapon,3,51,F,22608.87,2025.72,1,55.7,0,0
SAPS-2022-035302,2022-10-26,20:39:00,20,Wednesday,10,2022,Gauteng,Pretoria Central,-25.653934067286414,27.764840998034003,Property Crime,Theft of motor vehicle,Standard Theft of motor vehicle,Firearm,3,52,M,0.0,0.0,0,,0,1
SAPS-2023-035303,2023-01-16,16:40:00,16,Monday,1,2023,Western Cape,Khayelitsha,-33.86038723905963,18.620912167214865,Sexual Offenses,Sexual assault,Standard Sexual assault,Other,3,28,M,0.0,0.0,1,60.3,1,0
SAPS-2022-035304,2022-03-25,07:27:00,7,Friday,3,2022,Western Cape,Nyanga,-33.76483989467823,18.798984582119758,Violent Crime,Attempted murder,Standard Attempted murder,Blunt object,3,65,F,0.0,0.0,1,50.3,1,0
SAPS-2022-035305,2022-03-28,21:32:00,21,Monday,3,2022,KwaZulu-Natal,Inanda,-29.721224353401492,30.984413928869486,Robbery,House robbery,Home invasion - day,Blunt object,5,50,F,92251.55,4479.42,1,13.8,1,0
SAPS-2022-035306,2022-06-04,16:56:00,16,Saturday,6,2022,Gauteng,Jeppe,-25.899316769117807,28.158677614643835,Violent Crime,Attempted murder,Standard Attempted murder,No weapon,1,30,M,0.0,0.0,0,,0,0
SAPS-2023-035307,2023-03-27,18:06:00,18,Monday,3,2023,Mpumalanga,Nelspruit,-25.28701577527951,29.562441123544982,Sexual Offenses,Sexual assault,Standard Sexual assault,Blunt object,2,31,M,89085.67,8101.34,1,56.8,0,0
SAPS-2022-035308,2022-02-05,14:50:00,14,Saturday,2,2022,KwaZulu-Natal,Chatsworth,-29.756483805427894,30.870920579591296,Contact Crime,Common assault,Standard Common assault,Knife,2,36,F,90158.63,7659.01,0,,0,0
SAPS-2024-035309,2024-08-10,16:20:00,16,Saturday,8,2024,Gauteng,Jeppe,-26.461226717240617,28.109523436431168,Violent Crime,Assault GBH,Standard Assault GBH,Knife,3,60,M,0.0,0.0,0,,0,0
SAPS-2024-035310,2024-06-12,18:46:00,18,Wednesday,6,2024,Mpumalanga,Middelburg,-25.12518547742703,30.842945404097964,Property Crime,Housebreaking,Standard Housebreaking,Blunt object,1,65,F,0.0,0.0,0,,0,0
SAPS-2022-035311,2022-07-29,15:07:00,15,Friday,7,2022,Mpumalanga,Witbank,-25.482576347182473,30.53176915370637,Robbery,Business robbery,Standard Business robbery,Other,2,45,F,34634.03,7016.45,0,,0,0
SAPS-2022-035312,2022-12-15,16:19:00,16,Thursday,12,2022,Gauteng,Sandton,-25.78758725958788,27.728897976573023,Contact Crime,Common assault,Standard Common assault,Blunt object,6,58,F,96796.62,3541.31,0,,1,0
SAPS-2022-035313,2022-02-01,16:09:00,16,Tuesday,2,2022,Eastern Cape,Port Elizabeth,-33.43708945638952,26.995712809884985,Robbery,House robbery,Home invasion - day,Firearm,1,30,M,59484.15,1986.72,0,,0,1
SAPS-2022-035314,2022-01-19,07:36:00,7,Wednesday,1,2022,Western Cape,Cape Town Central,-34.05865280468065,18.529629470212456,Robbery,Business robbery,Standard Business robbery,Knife,3,45,M,0.0,0.0,1,45.1,0,0
SAPS-2024-035315,2024-02-04,16:25:00,16,Sunday,2,2024,Gauteng,Jeppe,-25.975935623640865,28.317873905576356,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,Knife,1,21,F,0.0,0.0,0,,0,0
SAPS-2023-035316,2023-08-06,18:10:00,18,Sunday,8,2023,Gauteng,Jeppe,-25.855354339112232,28.347147313331284,Robbery,Carjacking,Hijacking - fake accident,Blunt object,1,22,M,26603.9,3585.08,1,18.5,0,0
SAPS-2022-035317,2022-07-20,18:35:00,18,Wednesday,7,2022,KwaZulu-Natal,Inanda,-29.62388200921113,31.499831318733335,Sexual Offenses,Sexual assault,Standard Sexual assault,Other,2,19,F,2853.36,322.52,1,84.7,1,0
SAPS-2022-035318,2022-10-27,18:19:00,18,Thursday,10,2022,Gauteng,Hillbrow,-25.636125031156016,27.711076600616018,Sexual Offenses,Rape,Standard Rape,No weapon,2,31,M,94846.32,890.41,1,88.9,0,0
SAPS-2024-035319,2024-02-24,16:22:00,16,Saturday,2,2024,Gauteng,Soweto,-25.538611080856686,27.84013430863091,Robbery,House robbery,Home invasion - night,Firearm,1,21,F,0.0,0.0,0,,0,0
SAPS-2023-035320,2023-07-12,19:12:00,19,Wednesday,7,2023,Free State,Bloemfontein,-28.0882399644997,27.353376808049667,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,Firearm,2,49,F,89028.35,24406.58,1,43.8,0,0
SAPS-2024-035321,2024-08-25,14:50:00,14,Sunday,8,2024,Western Cape,Bellville,-34.092917357690936,18.714379377249887,Violent Crime,Attempted murder,Standard Attempted murder,Knife,5,30,M,69111.44,3341.38,0,,1,0
SAPS-2024-035322,2024-02-09,22:14:00,22,Friday,2,2024,Eastern Cape,Gqeberha,-32.54684739489109,27.207500295560106,Sexual Offenses,Sexual assault,Standard Sexual assault,No weapon,1,57,F,9073.07,2486.16,0,,0,0
SAPS-2023-035323,2023-02-28,09:11:00,9,Tuesday,2,2023,Gauteng,Jeppe,-25.68082867106759,27.764614366262336,Property Crime,Housebreaking,Standard Housebreaking,Other,3,70,M,9260.91,1321.26,0,,0,0
SAPS-2023-035324,2023-04-20,21:03:00,21,Thursday,4,2023,Mpumalanga,Middelburg,-25.592900340101412,30.520668067452164,Violent Crime,Kidnapping,Kidnapping - extortion,Firearm,1,34,F,0.0,0.0,0,,0,0
SAPS-2023-035325,2023-04-24,20:52:00,20,Monday,4,2023,Mpumalanga,Middelburg,-25.88183458002814,30.776745062621995,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,Firearm,6,62,F,0.0,0.0,1,50.9,1,0
SAPS-2023-035326,2023-01-23,09:29:00,9,Monday,1,2023,Western Cape,Khayelitsha,-34.0948715164081,18.538884008332246,Violent Crime,Murder,Argument escalation,Other,2,53,M,49759.77,8500.48,0,,0,1
SAPS-2022-035327,2022-01-07,09:23:00,9,Friday,1,2022,Free State,Kroonstad,-28.842410740617463,25.4629748666249,Sexual Offenses,Rape,Standard Rape,Knife,3,58,M,0.0,0.0,0,,0,0
SAPS-2024-035328,2024-03-02,22:46:00,22,Saturday,3,2024,Western Cape,Nyanga,-33.907249969202205,18.58078529688817,Violent Crime,Attempted murder,Standard Attempted murder,Firearm,2,54,F,85412.0,7754.74,0,,0,0
SAPS-2022-035329,2022-12-23,23:18:00,23,Friday,12,2022,Western Cape,Bellville,-34.06512424053455,18.271458388959253,Sexual Offenses,Sexual assault,Standard Sexual assault,Firearm,2,51,F,0.0,0.0,1,12.7,1,0
SAPS-2024-035330,2024-06-07,12:28:00,12,Friday,6,2024,Eastern Cape,Mdantsane,-32.95044407132907,27.181275678916613,Property Crime,Theft of motor vehicle,Standard Theft of motor vehicle,Firearm,3,40,F,0.0,0.0,0,,0,1
SAPS-2023-035331,2023-12-22,22:51:00,22,Friday,12,2023,North West,Mahikeng,-27.097108816866243,26.383130619302307,Robbery,Business robbery,Standard Business robbery,Knife,1,57,F,0.0,0.0,0,,0,0
SAPS-2022-035332,2022-12-10,17:49:00,17,Saturday,12,2022,Northern Cape,Upington,-28.22823786026647,23.77235225291858,Contact Crime,Common assault,Standard Common assault,No weapon,2,18,M,81097.77,12834.6,0,,0,1
SAPS-2022-035333,2022-09-23,18:32:00,18,Friday,9,2022,Free State,Bloemfontein,-28.876140277455125,25.099920885971123,Property Crime,Housebreaking,Standard Housebreaking,Blunt object,3,27,M,0.0,0.0,0,,0,0
SAPS-2022-035334,2022-07-25,21:15:00,21,Monday,7,2022,Gauteng,Jeppe,-26.3756917380887,28.28244484014665,Property Crime,Housebreaking,Standard Housebreaking,No weapon,6,20,F,76271.6,12032.34,0,,1,0
SAPS-2024-035335,2024-12-15,20:24:00,20,Sunday,12,2024,Gauteng,Jeppe,-25.577230267172663,28.3224766452295,Violent Crime,Kidnapping,Kidnapping - banking transfer,No weapon,1,31,M,47265.83,8003.55,0,,0,0
SAPS-2023-035336,2023-03-08,16:15:00,16,Wednesday,3,2023,North West,Brits,-26.06433597813623,25.115169316148602,Violent Crime,Kidnapping,Kidnapping - banking transfer,Knife,3,30,F,0.0,0.0,0,,0,0
SAPS-2024-035337,2024-11-07,09:08:00,9,Thursday,11,2024,Gauteng,Hillbrow,-26.286188409425193,28.43537906259541,Property Crime,Housebreaking,Standard Housebreaking,Other,3,68,F,10300.46,2821.24,1,19.0,0,0
SAPS-2023-035338,2023-07-17,19:05:00,19,Monday,7,2023,Mpumalanga,Nelspruit,-25.377206939636167,29.936648414918338,Contact Crime,Robbery with firearm,Standard Robbery with firearm,Blunt object,3,48,F,0.0,0.0,0,,0,0
SAPS-2022-035339,2022-05-15,19:35:00,19,Sunday,5,2022,Eastern Cape,Gqeberha,-32.84768789305489,25.8571875200703,Robbery,Carjacking,Hijacking - traffic light,Firearm,2,25,F,0.0,0.0,1,24.7,1,0
SAPS-2022-035340,2022-11-09,23:02:00,23,Wednesday,11,2022,Mpumalanga,Nelspruit,-25.1071310378446,30.312607256434106,Contact Crime,Robbery with firearm,Standard Robbery with firearm,No weapon,2,30,F,55321.14,6628.39,1,54.1,0,0
SAPS-2022-035341,2022-04-10,10:33:00,10,Sunday,4,2022,Western Cape,Mitchells Plain,-33.96437776263543,18.474425354139072,Violent Crime,Attempted murder,Standard Attempted murder,Other,2,22,M,8831.48,1237.65,1,23.6,0,0
SAPS-2022-035342,2022-03-16,12:46:00,12,Wednesday,3,2022,Western Cape,Nyanga,-33.78881123163133,18.384721123842667,Sexual Offenses,Rape,Standard Rape,Firearm,1,44,F,0.0,0.0,1,60.3,0,0
SAPS-2024-035343,2024-05-11,13:51:00,13,Saturday,5,2024,Eastern Cape,Motherwell,-33.3628681987591,25.871339088724326,Sexual Offenses,Rape,Standard Rape,Firearm,3,34,M,67089.59,7600.81,0,,0,0
SAPS-2023-035344,2023-05-11,21:33:00,21,Thursday,5,2023,KwaZulu-Natal,Phoenix,-29.959432003539693,31.007862926992477,Sexual Offenses,Rape,Standard Rape,Blunt object,1,51,F,98711.25,1750.75,0,,0,0
SAPS-2023-035345,2023-11-27,19:29:00,19,Monday,11,2023,KwaZulu-Natal,Durban Central,-29.661370903502192,31.43398520123401,Sexual Offenses,Rape,Standard Rape,Blunt object,2,29,F,0.0,0.0,0,,0,0
SAPS-2024-035346,2024-01-18,12:15:00,12,Thursday,1,2024,Eastern Cape,Mdantsane,-32.7491850259898,26.666221429287823,Property Crime,Theft of motor vehicle,Standard Theft of motor vehicle,Other,1,31,M,92056.64,4169.31,0,,0,1
SAPS-2023-035347,2023-11-02,20:43:00,20,Thursday,11,2023,North West,Mahikeng,-25.77209212906393,26.784426120402063,Sexual Offenses,Rape,Standard Rape,No weapon,3,47,M,68623.86,17253.13,1,65.5,0,0
SAPS-2024-035348,2024-08-02,14:15:00,14,Friday,8,2024,Limpopo,Thohoyandou,-22.93142153775135,29.11256918844054,Violent Crime,Murder,Argument escalation,No weapon,1,19,F,8279.92,1218.72,0,,0,0
SAPS-2024-035349,2024-10-18,07:28:00,7,Friday,10,2024,Gauteng,Soweto,-26.208237686125173,27.836185958368723,Contact Crime,Common assault,Standard Common assault,Other,2,31,F,15576.14,2368.13,0,,0,0
SAPS-2022-035350,2022-12-05,22:48:00,22,Monday,12,2022,Gauteng,Roodepoort,-25.502618586269122,27.96416257626808,Violent Crime,Attempted murder,Standard Attempted murder,Blunt object,4,65,F,0.0,0.0,0,,1,0
SAPS-2023-035351,2023-08-19,20:06:00,20,Saturday,8,2023,Gauteng,Soweto,-25.738114754021826,28.313797273923935,Contact Crime,Robbery with firearm,Standard Robbery with firearm,Other,2,60,M,37968.36,480.0,1,4.1,0,1
SAPS-2024-035352,2024-03-11,22:21:00,22,Monday,3,2024,Western Cape,Cape Town Central,-33.87336994051129,18.210965878484785,Violent Crime,Kidnapping,Kidnapping - banking transfer,No weapon,2,21,M,47458.79,2341.65,1,34.7,0,1
SAPS-2023-035353,2023-07-30,21:55:00,21,Sunday,7,2023,Mpumalanga,Ermelo,-25.980650516115713,30.637555833190177,Contact Crime,Common assault,Standard Common assault,Blunt object,6,32,F,35433.34,3029.81,0,,1,0
SAPS-2023-035354,2023-12-10,13:16:00,13,Sunday,12,2023,KwaZulu-Natal,Inanda,-29.630380013284316,31.036116528660422,Property Crime,Theft of motor vehicle,Standard Theft of motor vehicle,Blunt object,3,64,F,90161.57,10493.78,0,,0,0
SAPS-2023-035355,2023-06-15,21:54:00,21,Thursday,6,2023,Gauteng,Hillbrow,-26.251134283525147,27.586713699560217,Robbery,Business robbery,Standard Business robbery,Firearm,1,23,F,65500.32,9965.66,0,,0,0
SAPS-2023-035356,2023-11-12,18:11:00,18,Sunday,11,2023,Western Cape,Mitchells Plain,-34.11786581667596,18.548194264643023,Violent Crime,Attempted murder,Standard Attempted murder,No weapon,2,48,F,97511.52,22575.26,1,87.6,1,1
SAPS-2023-035357,2023-04-01,12:54:00,12,Saturday,4,2023,Western Cape,Cape Town Central,-33.927086682044596,18.764760156876896,Sexual Offenses,Rape,Standard Rape,Firearm,2,60,M,82130.48,17862.47,0,,0,1
SAPS-2024-035358,2024-01-15,13:37:00,13,Monday,1,2024,KwaZulu-Natal,Durban Central,-29.521361640962326,31.076006846423933,Robbery,Carjacking,Hijacking - driveway,Firearm,2,58,F,0.0,0.0,1,18.8,1,1
SAPS-2022-035359,2022-11-13,20:23:00,20,Sunday,11,2022,Gauteng,Jeppe,-25.658567399794475,28.31224951611108,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,Other,7,53,M,10274.45,119.14,0,,1,0
SAPS-2023-035360,2023-09-21,21:09:00,21,Thursday,9,2023,Gauteng,Pretoria Central,-25.747623433065467,27.937338015432555,Robbery,Business robbery,Standard Business robbery,Other,1,45,F,0.0,0.0,0,,0,0
SAPS-2024-035361,2024-11-12,21:08:00,21,Tuesday,11,2024,KwaZulu-Natal,Chatsworth,-29.805296843343566,30.764133973958234,Robbery,Street robbery,Standard Street robbery,Other,1,60,F,89582.31,1835.79,1,64.5,0,0
SAPS-2024-035362,2024-03-22,20:24:00,20,Friday,3,2024,Western Cape,Bellville,-33.731452495713,18.700655209949183,Property Crime,Housebreaking,Standard Housebreaking,Blunt object,2,23,M,61340.92,8421.29,0,,0,0
SAPS-2023-035363,2023-12-02,18:06:00,18,Saturday,12,2023,Gauteng,Pretoria Central,-26.322884224573357,27.75246309094418,Robbery,House robbery,Home invasion - night,Knife,1,50,M,15938.42,4366.19,0,,0,0
SAPS-2024-035364,2024-05-22,22:32:00,22,Wednesday,5,2024,Gauteng,Jeppe,-25.918672398924937,27.91359977354441,Robbery,House robbery,Home invasion - day,Firearm,8,65,M,12913.51,722.82,0,,1,0
SAPS-2023-035365,2023-12-28,13:35:00,13,Thursday,12,2023,Gauteng,Pretoria Central,-26.286102354189964,28.291156551726846,Sexual Offenses,Rape,Standard Rape,Blunt object,1,43,M,54455.44,412.69,0,,0,0
SAPS-2023-035366,2023-11-14,18:14:00,18,Tuesday,11,2023,Western Cape,Nyanga,-34.19922343563777,18.405965920082757,Property Crime,Housebreaking,Standard Housebreaking,Blunt object,5,59,F,0.0,0.0,0,,1,1
SAPS-2023-035367,2023-03-23,21:19:00,21,Thursday,3,2023,Gauteng,Jeppe,-25.570650087433982,28.260767998146513,Sexual Offenses,Rape,Standard Rape,Blunt object,3,38,M,0.0,0.0,1,54.8,1,0
SAPS-2022-035368,2022-11-09,17:47:00,17,Wednesday,11,2022,North West,Potchefstroom,-26.697430043942784,26.8574568371647,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,No weapon,3,55,F,0.0,0.0,0,,0,0
SAPS-2024-035369,2024-10-17,21:52:00,21,Thursday,10,2024,Gauteng,Sandton,-25.599196794268188,27.552583723913347,Robbery,Business robbery,Standard Business robbery,Blunt object,1,55,F,0.0,0.0,0,,0,0
SAPS-2024-035370,2024-04-28,21:40:00,21,Sunday,4,2024,Eastern Cape,Motherwell,-33.372058902712745,26.274460595809543,Sexual Offenses,Rape,Standard Rape,No weapon,1,35,M,27259.91,6734.25,0,,0,1
SAPS-2024-035371,2024-12-27,20:02:00,20,Friday,12,2024,Western Cape,Khayelitsha,-33.735301174221426,18.70652310185989,Property Crime,Housebreaking,Standard Housebreaking,Knife,7,29,M,75624.24,18915.35,1,76.9,1,0
SAPS-2024-035372,2024-01-19,20:07:00,20,Friday,1,2024,Gauteng,Hillbrow,-26.452238285799076,28.01233093774426,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,No weapon,2,21,M,94647.31,19266.3,0,,0,0
SAPS-2023-035373,2023-12-14,19:30:00,19,Thursday,12,2023,KwaZulu-Natal,Chatsworth,-29.639873352293424,30.775922686143726,Robbery,Street robbery,Standard Street robbery,Other,3,34,M,96855.72,22633.94,0,,0,0
SAPS-2022-035374,2022-08-09,20:26:00,20,Tuesday,8,2022,Eastern Cape,East London,-32.777475500211864,26.239450976777114,Contact Crime,Common assault,Standard Common assault,Knife,1,69,M,0.0,0.0,0,,0,0
SAPS-2023-035375,2023-09-29,19:39:00,19,Friday,9,2023,Gauteng,Jeppe,-26.225943499319285,27.89256482703074,Contact Crime,Robbery with firearm,Standard Robbery with firearm,Blunt object,6,46,F,37341.43,2516.68,0,,1,0
SAPS-2024-035376,2024-09-28,21:45:00,21,Saturday,9,2024,Gauteng,Soweto,-25.54919899971573,28.405294375932115,Property Crime,Theft out of motor vehicle,Standard Theft out of motor vehicle,Blunt object,3,57,F,0.0,0.0,0,,0,0
SAPS-2022-035377,2022-10-13,18:40:00,18,Thursday,10,2022,Gauteng,Jeppe,-25.586048713484868,28.41737910845746,Robbery,Business robbery,Standard Business robbery,No weapon,1,58,M,41013.76,5232.53,1,45.3,0,0
SAPS-2023-035378,2023-06-21,20:23:00,20,Wednesday,6,2023,Mpumalanga,Nelspruit,-25.821725908872764,30.79212279811118,Sexual Offenses,Rape,Standard Rape,Knife,1,51,M,75448.04,21285.39,0,,0,1
SAPS-2024-035379,2024-01-26,18:25:00,18,Friday,1,2024,KwaZulu-Natal,Pietermaritzburg,-29.893861782118165,31.33813561773147,Sexual Offenses,Sexual assault,Standard Sexual assault,Blunt object,3,57,M,12180.16,388.82,1,20.1,0,0
SAPS-2023-035380,2023-08-22,14:20:00,14,Tuesday,8,2023,Western Cape,Nyanga,-33.92905055700675,18.34397736652816,Robbery,Business robbery,Standard Business robbery,Other,3,69,M,1104.61,125.75,0,,0,0
